Date,NewsSourceName,Headline,Polarity,Subjectivity,Category,,,,,,,,,,,,,,,
2019-03-01 12:27:04.811876,Sixth Tone,Chinese ‘Deepfake’ Creator Says Videos Meant to Educate Public,0,0.03,international,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,Fox,"At least 23 dead after apparent large tornado tears through Alabama community, officials say",-0.06,0.39,environment,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,NBC,"Tornadoes kill at least 23, injure dozens in Alabama",-0.3,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,Washington Post,Sen. Rand Paul to vote for measure blocking Trump’s emergency declaration,0,0,politics,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,ABC,Storm could dump 6 to 8 inches of snow on NYC,0,0,environment,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,Breitbart,"Catch and Release, Birthright Citizenship, Sanctuary Cities Continue Unaltered Despite Trump Opposition",0,0,politics,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,Buzzfeed,14 Things That Look A Looooooot Like Nicolas Cage,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,China Daily,Advisers' ideas sought on top tasks,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-04 13:03:08.972727,Sixth Tone,"Collage: China’s Week in Photos, Feb. 25-March 3",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,Fox,"AOC, chief of staff illegally moved $885K in campaign donations 'off the books': FEC complaint",-0.4,0.35,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,NBC,Spielberg's spat with Netflix taps into fight over the future of movies,0,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,Washington Post,House Democrats’ wide probe of Trump casts spotlight on ambitious strategy,0.07,0.57,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,ABC,"Tornadoes kill at least 23, including a 6-year-old",-0.3,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,Breitbart,"FEC Complaint Charges Alexandria Ocasio-Cortez, Chief of Staff Hid $1 Million",-0.3,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,Buzzfeed,13 People Who Could Only Be From The Midwest,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,China Daily,World embraces Xi's vision for development,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-05 13:32:59.374416,Sixth Tone,China Mustn’t Forget Its Dementia Caregivers,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,Fox,"Chris Watts drove girls with dead mom in truck, killed them at oil field: lawyer",-0.2,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,NBC,"North Korea rebuilding long-range rocket site, photos show",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,Washington Post,N.Y. regulators subpoena Trump’s insurance broker as probes multiply,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,ABC,Commerce secretary wants to delay hearing,0.2,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,Breitbart,Emergency: Open Border Goes BoomIllegal Immigration Under Trump Projected to Surpass Obama Era Levels,0,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,Buzzfeed,"19 Hilariously Illogical Reasons Kids Melted Down That Will Make You Go, “Why, Child?!”",0.15,0.64,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,China Daily,Deputies seek clarity on rights of self-defense,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-06 17:32:12.383241,Sixth Tone,Bowing Out: Why Traditional Kowtowing Rituals Are Under Threat,0,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,Fox,Rank-and-file Dems lash out over resolution to condemn anti-Semitism,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,NBC,"Democrats poised to take baton from Mueller, move toward impeachment",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,Washington Post,"Trump losing ground on trade, North Korea, immigration priorities",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,ABC,Manafort faces 1st sentencing for financial crimes,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,Breitbart,"Report: Democrats to Condemn ‘All Hate,’ Not Anti-Semitism Specifically, in Resolution",-0.8,0.9,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,Buzzfeed,21 British Foods I Desperately Wish We Had In America,-0.3,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,China Daily,New rocket engine to lift heavier satellite load,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-03-07 18:06:07.896223,Sixth Tone,Chinese Workers Flee Japan’s Controversial Work-Training System,0.28,0.47,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,Fox,"Puzzling number of men linked to '14 Michael Brown protests turn up dead, spurring conspiracy theories",-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,NBC,"Historic flooding kills three, forces hundreds from homes in Midwest ",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,Washington Post,Sensors on Boeing jets draw fresh scrutiny after crashes,0.3,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,ABC,"'Start Here': New Zealand's guns, Trump's tweets",0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,Breitbart,"2020: Beto Raises $6.1 Million in First 24 Hours, Tops Bernie’s 1-Day Haul",0.25,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,Buzzfeed,19 Tweets From This Week I Guarantee You’ll Die Laughing At,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,China Daily,"Legislators, advisers call for national law to protect biodiversity",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-18 21:24:59.999785,Sixth Tone,Convicted Gang Rapists Appeal Already-Light Sentences,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,Fox,"Nunes sues Twitter, some users for eye-popping amount alleging 'shadow bans,' smears",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,NBC,"Officially, the notebook does not exist. But it's the key for migrants to get into the U.S. ",0,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,Washington Post,Trump response to New Zealand attacks highlights his fraught history with Muslims,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,ABC,Supreme Court agrees to hear deadly sniper case,-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,Breitbart,Exclusive — President Trump on His Supporters: ‘They’re Smarter and They’re Tougher and They Work Their Asses Off’,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,Buzzfeed,23 Pictures You Won’t Even BEGIN To Understand If You’ve Never Worked Retail,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,China Daily,Hog slaughter operations being inspected nationwide,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-19 12:33:50.255655,Sixth Tone,Convicted Gang Rapists Appeal Already-Light Sentences,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,Fox,Trump's Supreme Court appointees find themselves on opposing sides in 2 of 3 cases Tuesday,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,NBC,"Democrats alter how they run campaigns to prove liberal values, dodge hypocrisy claims",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,Washington Post,"Candidates reach for the ticket to Democratic debates: 65,000 donors",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,ABC,"'Start Here': Mueller, Cohen, postpartum drug",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,Breitbart,"Romney ‘Can’t Understand’ Why Trump Would ‘Disparage’ ‘Heroic,’ ‘Honorable’ McCain",0.7,0.9,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,Buzzfeed,"If You Weren’t Already Afraid Of The Open Sea, These 23 Pics Will Do The Trick",-0.3,0.7,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,China Daily,Xi urges advancing reform tasks,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-20 17:35:22.877194,Sixth Tone,On Exhibit: Street Art Without Heart,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,Fox,"Clinton, in newly revealed emails, discussed classified matters, secretive channel with Israel",0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,NBC,Midwest flooding could dramatically change future of farming communities,0,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,Washington Post,Britain gets a short reprieve on leaving European Union,0,0.15,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,ABC,WH rejects request for Trump-Putin communications,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,Breitbart,Report: Final Islamic State Stronghold in Syria Falls,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,Buzzfeed,25 Things That Were So Normal To Do In 1995 That Gen Z Will Never Understand,0.15,0.65,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,China Daily,Xi begins European tour in Italy,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-22 13:23:09.445906,Sixth Tone,How I’m Restoring One of China’s Most Beautiful Villages,0.68,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,Fox,"Delivery of Mueller report met with stunned surprise – and tears? – on CNN, MSNBC",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,NBC,A country that idolizes Clinton and Bush grapples with ghosts of its bloody past ,-0.53,0.57,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,Washington Post,Mueller submits final report without further indictments,0,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,ABC,Here are indictments and cases in Mueller's probe,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,Breitbart,Mueller Concludes Russian Collusion InvestigationNo More Indictments,0.25,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,Buzzfeed,19 Controversial Chrissy Teigen Food Opinions That You Will Either Love Or Hate,0.08,0.82,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,China Daily,Xi begins European tour in Italy,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-23 17:14:31.307513,Sixth Tone,The Yancheng Blast Shows the Importance of Media Oversight,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,Fox,Rep. Ilhan Omar faces hundreds of protesters outside CAIR fundraiser event,0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,NBC,A country that idolizes Clinton and Bush grapples with ghosts of its bloody past ,-0.53,0.57,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,Washington Post,"Awaiting Mueller’s findings, Trump allies claim victory and Democrats urge transparency",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,ABC,Powerball jackpot rises to $750 million,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,Breitbart,Chris Matthews’ Big Time Melt Down Furious POTUS Never InvestigatedHow Could Mueller Let Trump ‘Off the Hook?’,-0.08,0.19,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,Buzzfeed,21 Of The Most Powerful Photos Of This Week,0.4,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,China Daily,Xi begins European tour in Italy,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-24 13:00:56.045676,Sixth Tone,How Chinese Youth Are Finding Depth in the Two-Dimensional World,-0.05,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,Fox,"Trump's team calls for investigation into Russia probe origin, hits Dems over Mueller findings",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,NBC,WHY DID MUELLER PUNT ON OBSTRUCTION OF JUSTICE?,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,Washington Post,"Mueller finds no conspiracy, attorney general says",0.05,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,ABC,Barr's letter to Congress on the Mueller report,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,Breitbart,"Updates: Collusion Dream Dies’Resistance’ and Media Humiliated, President ExoneratedBarr Report Debunks Anti-Trump ConspiraciesBut What Will Be Next Hoax?",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,Buzzfeed,The New Netflix Titles Are Here And There’s So Much Good Stuff To Watch,0.42,0.53,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,China Daily,Medical treatment top priority after blast in Xiangshui,0.25,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-03-25 11:23:43.729410,Sixth Tone,"Collage: China’s Week in Photos, March 18-24",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,Fox,Pentagon directs $1B in funding for border wall in 'support' of Trump's national emergency declaration,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,NBC,Spate of apparent suicides spotlights school-shooting survivor's guilt,0.05,0.35,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,Washington Post,Dispute erupts over Mueller’s findings,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,ABC,Defense secretary OK's $1B for border fencing help,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,Breitbart,Pinkerton: Russia to JudgmentAll Conspiracy Roads Lead to Hillary’Collusion Truthers’ and the ’Fake News Trifecta’,-0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,Buzzfeed,21 Scantron Memes That Are Hilarious And Clever,0.33,0.92,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,China Daily,Inspectors to assess chemical hazards,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-26 16:42:15.018659,Sixth Tone,How TikTok’s Cross-Dressing Stars Turn Femininity Into a Joke,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,Fox,"Lawyer, former Obama aide's communications to prosecutor in Smollett case draw scrutiny",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,NBC,Top Chicago prosecutor taking heat for dropping charges against Smollett,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,Washington Post,"Trump surprises Republicans, pleases Democrats with push for health-care battle",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,ABC,OxyContin family stops giving as museums cut ties,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,Breitbart,Jussie Smollett’s ‘Community Service’: 18 Hours with Jesse Jackson’s Organization,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,Buzzfeed,15 Hilarious Notes That Could Only Be Written By Husbands And Boyfriends,0.25,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,China Daily,Inspectors to assess chemical hazards,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-27 10:20:15.522116,Sixth Tone,Camera Above the Classroom,0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,Fox,"Trump vows to go public with FISA docs in wake of Mueller probe, slams 'treasonous' FBI on 'Hannity'",0,0.07,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,NBC,"Comey: Mueller report shows Trump lied about FBI, failed to destroy it",-0.35,0.15,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,Washington Post,"Boeing, initially defensive, now ‘humbled’ by 737 Max crisis",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,ABC,Admitted push teen to spend 2 days in jail,-0.05,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,Breitbart,Comey: ‘Good News’ That Evidence Doesn’t Establish Americans Conspiring with Russia,0.7,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,Buzzfeed,15 Reasons Why Vaccinating Your Kids Is The Worst Thing You Can Do For Them,-1,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,China Daily,Ground Force tests proficiency of top officers,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-28 12:33:40.646642,Sixth Tone,"China Wants More Anesthesiologists, Vaginal Births",0.35,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,Fox,Fired-up president says Democrats 'defrauding the public with ridiculous bullsh--',-0.17,0.53,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,NBC,DHS to ask Congress for sweeping authority to deport unaccompanied migrant children,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,Washington Post,How Trump dodged a special counsel interview — and a subpoena fight,0.36,0.57,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,ABC,SCOTUS refuses to stop Trump admin bump stock ban,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,Breitbart,Donald Trump: Illegal Immigrants Met by Democrat Lawyers at the Border,-0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,Buzzfeed,"27 “Overheard” Conversations That Are So Los Angeles, It Actually Hurts",0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,China Daily,Event planned to fete PLA Navy's 70th anniversary,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-29 12:44:01.224096,Sixth Tone,Chinese Developers Protest Overwork on GitHub,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,Fox,"Valerie Plame, outed CIA agent and Trump critic, making political plans: report",0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,NBC,Trump threatens border closing next week: 'I'm not playing games',0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,Washington Post,"With social program fights, some in GOP fear being seen as the party of the 1 percent",0.03,0.07,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,ABC,SBA Admin Linda McMahon expected to resign,-0.1,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,Breitbart,Ocasio-Cortez: I Did Not Expect GOP to Make ‘Total Fools of Themselves’ with Green New Deal Attacks,-0.02,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,Buzzfeed,Purr feet And Hilarious Rules Their Pets Have Implemented In Their House,0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,China Daily,Event planned to fete PLA Navy's 70th anniversary,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-30 15:22:42.105063,Sixth Tone,Why It’s Time to Reform China’s Academic Publishing Databases,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,Fox,South Carolina man charged with kidnapping and murder of University of South Carolina student,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,NBC,"Trump administration says it will cut foreign aid for Guatemala, Honduras, El Salvador",-0.12,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,Washington Post,Trump to cut millions in U.S. aid to 3 Central American countries,0,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,ABC,Judge restores Obama-era drilling ban in Arctic,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,Breitbart,Rob Reiner Rejects Total Exoneration ’We’ve seen Collusion and Obstruction in plain sight’’Trust Your Eyes’,-0.11,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,Buzzfeed,9 Awesome Movies Coming To Theaters In April 2019,1,1,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,China Daily,Event planned to fete PLA Navy's 70th anniversary,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-03-31 10:20:35.826434,Sixth Tone,How We Can Improve the Lives of China’s Delivery Drivers,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,Fox,Many 2020 Dems 'believe' misconduct accuser; 1 candidate 'not sure' claim 'disqualifies',0.12,0.69,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,NBC,Not your father's campaign trail: What might have happened to Buttigieg a generation ago,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,Washington Post,White House doubles down on threat to close U.S.-Mexico border,-0.08,0.14,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,ABC,2 Marines killed in helicopter crash: Officials,-0.2,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,Breitbart,"Mick Mulvaney: Migrants, Democrats Are Shutting Down the Border",-0.16,0.29,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,Buzzfeed,A Woman Is Suing TGI Friday’s For $5 Million For Fake Potato Skin Chips,-0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,China Daily,Xiongan area's rosy prospects draw workers,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-01 13:16:07.120091,Sixth Tone,Why Northeast China’s Forgotten Japanese Shrines Still Matter,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,Fox,"Disaster relief for flooded Midwest stalled by Dems' 'political games,' GOP says",0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,NBC,'What's on the horizon': How N.J. turned vocational schools into sought-after academies,0.3,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,Washington Post,"Khashoggi children receive payments, houses from Saudi Arabia after killing",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,ABC,4 dead bodies found at North Dakota business,-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,Breitbart,Solomon – Joe Biden’s 2020 Ukrainian Nightmare: A Closed Probe Is Revived,-0.1,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,Buzzfeed,18 Times Gay Twitter Was Hilarious,0.46,0.79,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,China Daily,Bay Area to fuel growth along Belt and Road,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-02 17:36:49.442305,Sixth Tone,Reusable Rocket Landing One Small Step for China’s Space Startups,-0.25,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,Fox,"Says opponents condone high taxes, open borders, late-term abortion, anti-Semitism",0.08,0.52,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,NBC,What does it mean to be European in the Brexit era? We asked millennials,-0.16,0.34,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,Washington Post,"Without a well-defined border strategy, Trump seeks quick-fix solutions",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,ABC,Legendary wrestler attacked by man during speech,1,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,Breitbart,Swastika-Clad Protesters Interrupt Trump Speech to Jewish Republicans,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,Buzzfeed,A Look Back At What People Were Wearing At Coachella 10 Years Ago,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,China Daily,State Council pledges more fee reductions,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-07 15:18:26.872999,Sixth Tone,Govt Report Details Alarming Effects of Climate Change in China,-0.1,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,Fox,"AOC tweets theory on migrant crisis, slams 'far-right' for drumming up fear, resistance to immigrants",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,NBC,"After latest police shooting, residents in California city declare police force 'rotten'",0.5,0.9,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,Washington Post,Inside the White House’s growing panic to contain the border crisis,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,ABC,"'Start Here': Trump, Homeland Security, Barr",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,Breitbart,Netanyahu wins historic fifth termNew York Times Declares ‘Setback’,0.15,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,Buzzfeed,16 Panorama Fails That Are Liiiiiterally Out Of A Horror Movie,-0.5,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,China Daily,Court rejects excuse for criminal acts,-0.23,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-04-10 17:42:08.862984,Sixth Tone,The Cycle of Negligence at China’s Health-Check Companies,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,Fox,Speaker blasts Barr after he appeared to back claims from Trump campaign about FBI 'spying',0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,NBC,"Post Mueller, Trump pushes the bounds of his power",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,Washington Post,"European leaders offer Brexit delay, averting chaotic Friday exit",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,ABC,EU offers UK a Brexit delay until Halloween,0.1,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,Breitbart,Barack Obama’s Former White House Counsel Expects To Be Indicted on Federal Corruption Charges,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,Buzzfeed,Celebrities And TV Shows Are Celebrating National Sibling Day And I Can’t Get Enough Of It,0,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,China Daily,"Swine fever contained, minister says",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-11 14:04:22.189603,Sixth Tone,Banned ‘Vision-Recovering’ Products Still Being Sold Online,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,Fox,Dem rep called out for telling veteran to 'go do something' about domestic terror,0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,NBC,White House considered dumping migrants in 'sanctuary cities' as political retaliation ,0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,Washington Post,White House wanted detainees released to ‘sanctuary cities’ to target Trump’s foes,0,0,miscellaneous,,,,,,,,,,,,,,,
